GrTr 3-Way Gaze,Prob(L),Prob(R)
2.0,0.011112241074442863,0.9888877272605896
2.0,0.00730564771220088,0.9926943778991699
2.0,0.011646626517176628,0.988353431224823
2.0,0.005791034083813429,0.9942089319229126
2.0,0.01058310829102993,0.9894168972969055
2.0,0.01183672808110714,0.9881632924079895
2.0,0.008384063839912415,0.9916159510612488
2.0,0.006920504849404097,0.9930794835090637
2.0,0.007427912671118975,0.9925721287727356
2.0,0.013172581791877747,0.9868273735046387
2.0,0.006955398246645927,0.9930445551872253
2.0,0.00859005656093359,0.991409957408905
2.0,0.0066838921047747135,0.993316113948822
2.0,0.006612081080675125,0.9933879375457764
2.0,0.00957619957625866,0.9904237389564514
2.0,0.016456440091133118,0.9835436344146729
2.0,0.00874194223433733,0.9912580847740173
2.0,0.0077649508602917194,0.992235004901886
2.0,0.01369808055460453,0.9863018989562988
2.0,0.012798241339623928,0.9872018098831177
2.0,0.0204619187861681,0.9795380234718323
2.0,0.028478754684329033,0.971521258354187
2.0,0.010947231203317642,0.9890528321266174
2.0,0.022722892463207245,0.9772771596908569
1.0,0.6464584469795227,0.3535414934158325
1.0,0.6403477191925049,0.35965225100517273
1.0,0.48785021901130676,0.5121498107910156
1.0,0.44298651814460754,0.5570134520530701
1.0,0.4796927571296692,0.5203072428703308
1.0,0.5141313076019287,0.4858686625957489
1.0,0.5004397034645081,0.49956023693084717
1.0,0.35844719409942627,0.6415528059005737
1.0,0.3976234793663025,0.6023765802383423
1.0,0.7848131060600281,0.2151869386434555
1.0,0.7515679597854614,0.24843205511569977
1.0,0.6062766313552856,0.39372339844703674
1.0,0.6489826440811157,0.35101741552352905
1.0,0.44348597526550293,0.5565140247344971
1.0,0.6413601636886597,0.35863983631134033
1.0,0.47954103350639343,0.520458996295929
1.0,0.42586007714271545,0.5741399526596069
1.0,0.5441537499427795,0.45584627985954285
1.0,0.37727922201156616,0.6227207779884338
1.0,0.5117148756980896,0.4882851243019104
1.0,0.4467316269874573,0.5532683730125427
1.0,0.42906197905540466,0.5709380507469177
1.0,0.5870922803878784,0.4129077196121216
1.0,0.4638156294822693,0.5361843705177307
1.0,0.5867441892623901,0.4132557809352875
1.0,0.5938814878463745,0.4061185121536255
1.0,0.5436632037162781,0.45633676648139954
1.0,0.5227925777435303,0.4772074818611145
1.0,0.7226467728614807,0.2773531973361969
1.0,0.749635636806488,0.2503643333911896
1.0,0.7374553680419922,0.26254457235336304
1.0,0.5449641942977905,0.45503583550453186
1.0,0.6073251366615295,0.39267483353614807
1.0,0.44270920753479004,0.5572908520698547
1.0,0.41662171483039856,0.583378255367279
1.0,0.4244917333126068,0.5755082964897156
1.0,0.5277894735336304,0.47221052646636963
0.0,0.9838587641716003,0.016141245141625404
0.0,0.9607858657836914,0.039214152842760086
0.0,0.967139720916748,0.03286028280854225
0.0,0.9847782254219055,0.01522178016602993
0.0,0.9840001463890076,0.01599981263279915
0.0,0.9809596538543701,0.0190403051674366
0.0,0.9827065467834473,0.017293497920036316
0.0,0.982282817363739,0.017717178910970688
0.0,0.9715133905410767,0.028486616909503937
0.0,0.2515624463558197,0.7484375834465027
0.0,0.21419836580753326,0.7858015894889832
0.0,0.40275752544403076,0.5972424745559692
0.0,0.44844406843185425,0.5515559315681458
0.0,0.15453846752643585,0.8454614877700806
0.0,0.08866053819656372,0.9113394618034363
0.0,0.38896605372428894,0.6110339760780334
0.0,0.9228457808494568,0.07715427130460739
0.0,0.97855544090271,0.02144450880587101
0.0,0.9806375503540039,0.01936245895922184
0.0,0.9875719547271729,0.01242810394614935
0.0,0.983244776725769,0.01675519533455372
0.0,0.9867221117019653,0.013277960009872913
0.0,0.9923628568649292,0.007637178525328636
0.0,0.9836515784263611,0.016348406672477722
0.0,0.9860215783119202,0.013978465460240841
0.0,0.9840229749679565,0.015976998955011368
0.0,0.9846694469451904,0.015330536291003227
0.0,0.9774265289306641,0.02257341891527176
0.0,0.9802005290985107,0.01979946531355381
0.0,0.9772791862487793,0.02272075228393078
0.0,0.9826176762580872,0.017382323741912842
0.0,0.9912099838256836,0.00878999475389719
0.0,0.9782519340515137,0.02174806408584118
0.0,0.9903331398963928,0.009666855446994305
0.0,0.9885913729667664,0.01140869315713644
0.0,0.9751780033111572,0.02482193522155285
0.0,0.9762610197067261,0.02373889461159706
0.0,0.9801160097122192,0.019884025678038597
0.0,0.9700840711593628,0.02991591952741146
0.0,0.9865075349807739,0.013492422178387642
0.0,0.9795714616775513,0.020428519695997238
0.0,0.9748457074165344,0.025154216215014458
0.0,0.9771561622619629,0.022843800485134125
0.0,0.9856411814689636,0.014358839951455593
0.0,0.9825654029846191,0.017434576526284218
0.0,0.9844266772270203,0.015573359094560146
0.0,0.9814198017120361,0.018580231815576553
0.0,0.9760724902153015,0.023927509784698486
0.0,0.9847566485404968,0.015243323519825935
0.0,0.9853510856628418,0.01464889757335186
0.0,0.983667254447937,0.016332795843482018
0.0,0.9876464605331421,0.01235356554389
0.0,0.9816820025444031,0.01831800676882267
0.0,0.9866807460784912,0.013319243676960468
0.0,0.9903539419174194,0.009645997546613216
0.0,0.9852551221847534,0.01474482100456953
0.0,0.9883549213409424,0.011645132675766945
0.0,0.9856722354888916,0.014327740296721458
0.0,0.9866079092025757,0.013392092660069466
0.0,0.9801366329193115,0.019863344728946686
0.0,0.9755147099494934,0.024485278874635696
0.0,0.9838325381278992,0.01616738922894001
0.0,0.9450417160987854,0.0549582876265049
0.0,0.9530764222145081,0.046923574060201645
0.0,0.9860149621963501,0.013985032215714455
0.0,0.9778474569320679,0.02215256728231907
0.0,0.9772851467132568,0.022714823484420776
2.0,0.029092932119965553,0.9709070920944214
2.0,0.024949965998530388,0.9750500321388245
2.0,0.014732863754034042,0.985267162322998
2.0,0.019233187660574913,0.980766773223877
2.0,0.011499353684484959,0.9885005950927734
2.0,0.011373788118362427,0.9886261820793152
2.0,0.010232629254460335,0.9897673726081848
2.0,0.01041596382856369,0.9895840287208557
2.0,0.008705654181540012,0.9912943243980408
2.0,0.00799834355711937,0.9920016527175903
2.0,0.00897796731442213,0.9910220503807068
2.0,0.01940050721168518,0.9805995225906372
2.0,0.012141912244260311,0.9878580570220947
2.0,0.012077008374035358,0.9879229664802551
2.0,0.01374402642250061,0.986255943775177
2.0,0.012138276360929012,0.9878617525100708
2.0,0.014658274129033089,0.9853416681289673
2.0,0.013775578700006008,0.9862244129180908
2.0,0.010989243164658546,0.989010751247406
2.0,0.008539266884326935,0.9914606809616089
2.0,0.010001013986766338,0.989998996257782
2.0,0.013496522791683674,0.9865034818649292
2.0,0.008217322640120983,0.9917826652526855
2.0,0.005604437552392483,0.9943956136703491
2.0,0.0072569153271615505,0.9927431344985962
2.0,0.004691580310463905,0.9953084588050842
2.0,0.007958421483635902,0.9920415282249451
2.0,0.006149852182716131,0.9938501119613647
2.0,0.0105493338778615,0.9894506335258484
2.0,0.006864902097731829,0.9931350946426392
2.0,0.00825120136141777,0.9917488098144531
2.0,0.007669012527912855,0.9923309087753296
2.0,0.006555858533829451,0.9934442043304443
2.0,0.005990349687635899,0.9940096139907837
2.0,0.007479147054255009,0.9925209283828735
2.0,0.005681902170181274,0.9943180680274963
2.0,0.006506559904664755,0.9934934973716736
2.0,0.008165291510522366,0.9918347597122192
2.0,0.006515763700008392,0.9934841990470886
2.0,0.011142479255795479,0.9888575077056885
2.0,0.007346403785049915,0.9926536083221436
2.0,0.008250966668128967,0.9917490482330322
2.0,0.004920091480016708,0.9950798749923706
2.0,0.005160548724234104,0.9948394894599915
2.0,0.008304005488753319,0.9916960597038269
2.0,0.008734345436096191,0.991265594959259
2.0,0.008427146822214127,0.9915728569030762
2.0,0.009043017402291298,0.9909569621086121
2.0,0.009730634279549122,0.9902693033218384
2.0,0.012761770747601986,0.9872382879257202
2.0,0.013610671274363995,0.9863893389701843
2.0,0.02629273384809494,0.9737072587013245
2.0,0.03564054146409035,0.9643594622612
2.0,0.034730613231658936,0.9652693867683411
2.0,0.06870228797197342,0.9312976598739624
2.0,0.09433367103338242,0.9056663513183594
2.0,0.0921008437871933,0.9078992009162903
2.0,0.11207596957683563,0.8879240155220032
2.0,0.17013664543628693,0.8298633098602295
2.0,0.14486943185329437,0.8551306128501892
2.0,0.16294318437576294,0.8370568752288818
2.0,0.08120319992303848,0.9187967777252197
2.0,0.03998531401157379,0.9600146412849426
2.0,0.07287464290857315,0.9271253347396851
2.0,0.07518398761749268,0.9248159527778625
2.0,0.06351164728403091,0.9364883303642273
2.0,0.050516534596681595,0.9494835138320923
1.0,0.11841157078742981,0.8815883994102478
1.0,0.09882595390081406,0.901174008846283
1.0,0.12565001845359802,0.8743499517440796
1.0,0.15206894278526306,0.8479310274124146
1.0,0.09821198135614395,0.9017879962921143
1.0,0.17513903975486755,0.8248609304428101
1.0,0.3738618791103363,0.6261381506919861
1.0,0.0945415198802948,0.9054584503173828
1.0,0.16447924077510834,0.8355207443237305
1.0,0.12100891023874283,0.8789910674095154
1.0,0.20618903636932373,0.7938109040260315
1.0,0.14842672646045685,0.8515732288360596
1.0,0.3886568546295166,0.6113432049751282
1.0,0.15808796882629395,0.841912031173706
1.0,0.23533667623996735,0.7646633982658386
1.0,0.4042583405971527,0.5957416892051697
1.0,0.17936848104000092,0.8206315636634827
1.0,0.3125994801521301,0.6874005198478699
1.0,0.33543461561203003,0.66456538438797
1.0,0.5367234945297241,0.4632764756679535
1.0,0.195998877286911,0.8040010929107666
1.0,0.21717502176761627,0.7828249335289001
1.0,0.5222930312156677,0.47770699858665466
1.0,0.384388267993927,0.6156116724014282
1.0,0.3929024040699005,0.6070975661277771
1.0,0.42330071330070496,0.5766993165016174
1.0,0.36965110898017883,0.6303489208221436
1.0,0.49292054772377014,0.5070794224739075
1.0,0.39924728870391846,0.6007527112960815
1.0,0.5203269720077515,0.4796730577945709
1.0,0.4477114975452423,0.5522884726524353
1.0,0.5023793578147888,0.4976206123828888
1.0,0.5363243818283081,0.4636756479740143
1.0,0.6086121201515198,0.39138785004615784
1.0,0.34720197319984436,0.6527979969978333
1.0,0.40582263469696045,0.5941773653030396
1.0,0.42518165707588196,0.5748183131217957
2.0,0.009309348650276661,0.9906907081604004
2.0,0.014290246181190014,0.9857097864151001
2.0,0.008109724149107933,0.9918901920318604
2.0,0.006426078267395496,0.9935739636421204
2.0,0.009138849563896656,0.990861177444458
2.0,0.012435995042324066,0.9875640273094177
2.0,0.01378401555120945,0.9862159490585327
2.0,0.011699645780026913,0.9883003234863281
2.0,0.012006936594843864,0.9879930019378662
2.0,0.008251161314547062,0.9917488098144531
2.0,0.01049508061259985,0.9895049333572388
2.0,0.011619114316999912,0.9883809089660645
2.0,0.02182457037270069,0.9781754016876221
2.0,0.02300949953496456,0.9769904613494873
2.0,0.02650744467973709,0.9734925627708435
2.0,0.10689651966094971,0.8931034207344055
2.0,0.08200959861278534,0.9179903864860535
2.0,0.04147592931985855,0.9585241079330444
2.0,0.02108640968799591,0.9789135456085205
2.0,0.008120535872876644,0.991879403591156
2.0,0.00558819156140089,0.9944117665290833
2.0,0.00683195423334837,0.9931679964065552
2.0,0.008488927036523819,0.9915110468864441
2.0,0.008606445044279099,0.991393506526947
2.0,0.007554999552667141,0.9924450516700745
2.0,0.007313173729926348,0.9926868677139282
2.0,0.009628886356949806,0.9903711676597595
2.0,0.015866074711084366,0.9841338992118835
2.0,0.028339732438325882,0.9716602563858032
2.0,0.03048131801187992,0.9695186614990234
2.0,0.020515091717243195,0.9794848561286926
2.0,0.03536739945411682,0.9646325707435608
2.0,0.037122562527656555,0.9628775119781494
2.0,0.027203040197491646,0.9727969169616699
2.0,0.02483273670077324,0.9751672148704529
2.0,0.009715534746646881,0.9902845025062561
2.0,0.011934607289731503,0.9880654215812683
2.0,0.01961291767656803,0.9803871512413025
2.0,0.026413362473249435,0.9735865592956543
2.0,0.031882740557193756,0.9681172370910645
2.0,0.032956819981336594,0.9670431613922119
2.0,0.02261824533343315,0.9773818254470825
2.0,0.021736271679401398,0.978263795375824
2.0,0.036346420645713806,0.963653564453125
2.0,0.029842868447303772,0.9701570868492126
2.0,0.016611231490969658,0.9833887815475464
2.0,0.016018636524677277,0.9839813113212585
2.0,0.028130734339356422,0.9718692898750305
2.0,0.009334933944046497,0.990665078163147
2.0,0.013941563665866852,0.9860584139823914
2.0,0.02241085283458233,0.9775891304016113
2.0,0.008021997287869453,0.9919779300689697
2.0,0.015731683000922203,0.984268307685852
2.0,0.010469134896993637,0.9895308017730713
2.0,0.013308054767549038,0.9866918921470642
2.0,0.010813322849571705,0.989186704158783
2.0,0.012468033470213413,0.9875319600105286
2.0,0.015345788560807705,0.9846541881561279
2.0,0.01257189642637968,0.9874281287193298
2.0,0.011239012703299522,0.9887610077857971
2.0,0.005736909341067076,0.9942631125450134
2.0,0.014848673716187477,0.9851513504981995
2.0,0.023360900580883026,0.9766390919685364
2.0,0.011500677093863487,0.9884993433952332
2.0,0.010327206924557686,0.9896727800369263
2.0,0.0056159235537052155,0.9943840503692627
2.0,0.008562341332435608,0.9914377331733704
0.0,0.9892362952232361,0.010763740167021751
0.0,0.9919499158859253,0.008050107397139072
0.0,0.9907025098800659,0.009297454729676247
0.0,0.9910584092140198,0.008941545151174068
0.0,0.9905362725257874,0.009463722817599773
0.0,0.9876843690872192,0.012315661646425724
0.0,0.9794297218322754,0.020570265129208565
0.0,0.939681351184845,0.06031859666109085
0.0,0.08874379098415375,0.9112561941146851
0.0,0.35191088914871216,0.6480891704559326
0.0,0.3531961739063263,0.6468037962913513
0.0,0.12986494600772858,0.8701350092887878
0.0,0.1428249627351761,0.8571750521659851
0.0,0.6625656485557556,0.3374343514442444
0.0,0.7279725670814514,0.2720274031162262
0.0,0.9376509785652161,0.062349043786525726
0.0,0.9851300716400146,0.014869969338178635
0.0,0.9706577658653259,0.02934226393699646
0.0,0.9797025322914124,0.020297423005104065
0.0,0.9743062257766724,0.025693830102682114
0.0,0.9789197444915771,0.02108030579984188
0.0,0.9754729866981506,0.024527044966816902
0.0,0.973504900932312,0.02649511583149433
0.0,0.9700194597244263,0.029980571940541267
0.0,0.9712972640991211,0.028702689334750175
0.0,0.980438232421875,0.01956174708902836
0.0,0.9496349692344666,0.050365038216114044
0.0,0.9891019463539124,0.01089803408831358
0.0,0.9581117033958435,0.0418882854282856
0.0,0.9839354753494263,0.016064511612057686
0.0,0.9857240319252014,0.014275987632572651
0.0,0.9661396741867065,0.03386039659380913
0.0,0.9875242710113525,0.012475762516260147
0.0,0.9871553182601929,0.012844664044678211
0.0,0.9894225001335144,0.010577524080872536
0.0,0.9853727221488953,0.014627322554588318
0.0,0.9773281812667847,0.02267182432115078
0.0,0.9842788577079773,0.015721142292022705
0.0,0.9843160510063171,0.015683982521295547
0.0,0.9734163284301758,0.026583610102534294
0.0,0.9812889099121094,0.01871105097234249
0.0,0.9873759746551514,0.012624064460396767
0.0,0.9855967164039612,0.014403215609490871
0.0,0.9815492033958435,0.01845077984035015
0.0,0.9756826162338257,0.024317368865013123
0.0,0.9781497120857239,0.021850284188985825
0.0,0.9904856085777283,0.009514329954981804
0.0,0.9879440069198608,0.012055994011461735
0.0,0.9859318733215332,0.014068109914660454
0.0,0.983219563961029,0.016780471429228783
0.0,0.987533450126648,0.012466561049222946
0.0,0.9858359098434448,0.014164134860038757
0.0,0.9910240173339844,0.00897598173469305
0.0,0.9899999499320984,0.010000012814998627
0.0,0.9895706176757812,0.010429350659251213
0.0,0.986017644405365,0.013982417061924934
0.0,0.9905611872673035,0.009438871406018734
0.0,0.9895334839820862,0.010466543026268482
0.0,0.9893122315406799,0.010687801986932755
0.0,0.9901120066642761,0.009887974709272385
0.0,0.9927831888198853,0.0072167604230344296
0.0,0.9895086288452148,0.010491322726011276
0.0,0.9865378141403198,0.013462219387292862
0.0,0.9905894994735718,0.00941049586981535
0.0,0.9840202331542969,0.01597982458770275
0.0,0.9901406168937683,0.009859338402748108
0.0,0.9790137410163879,0.02098626270890236
1.0,0.3029470145702362,0.6970529556274414
1.0,0.26640817523002625,0.7335918545722961
1.0,0.6516201496124268,0.34837985038757324
1.0,0.6575651168823242,0.34243494272232056
1.0,0.44850021600723267,0.5514998435974121
1.0,0.7009289860725403,0.2990710139274597
1.0,0.6587195992469788,0.34128043055534363
1.0,0.44232383370399475,0.5576761960983276
1.0,0.6539179086685181,0.34608206152915955
1.0,0.39160922169685364,0.6083908081054688
1.0,0.338307648897171,0.6616923809051514
1.0,0.3149232864379883,0.6850767135620117
1.0,0.44762107729911804,0.5523788928985596
1.0,0.23620015382766724,0.7637998461723328
1.0,0.3487440049648285,0.6512559652328491
1.0,0.46057265996932983,0.5394273400306702
1.0,0.08162719756364822,0.9183728098869324
1.0,0.22014403343200684,0.7798559665679932
1.0,0.1929745227098465,0.8070254325866699
1.0,0.06782829016447067,0.9321717619895935
1.0,0.08765961229801178,0.9123404026031494
1.0,0.08902283757925034,0.9109772443771362
1.0,0.22528646886348724,0.7747135162353516
1.0,0.17111675441265106,0.8288832902908325
1.0,0.34790611267089844,0.6520938873291016
1.0,0.4085518419742584,0.591448187828064
1.0,0.4645223021507263,0.5354776978492737
1.0,0.5460289716720581,0.4539710581302643
1.0,0.4737344980239868,0.5262655019760132
1.0,0.44419509172439575,0.5558049082756042
1.0,0.46188151836395264,0.5381185412406921
1.0,0.37002310156822205,0.6299769282341003
1.0,0.4478296637535095,0.5521703362464905
1.0,0.6363664269447327,0.36363351345062256
1.0,0.6905001401901245,0.3094998598098755
1.0,0.669052243232727,0.33094775676727295
1.0,0.6586650609970093,0.3413349390029907
1.0,0.5384946465492249,0.46150535345077515
0.0,0.9778462052345276,0.02215377427637577
0.0,0.9734632968902588,0.02653663232922554
0.0,0.9634494781494141,0.03655049204826355
0.0,0.9124066233634949,0.08759334683418274
0.0,0.9695072174072266,0.03049277886748314
0.0,0.9669031500816345,0.03309687227010727
0.0,0.9809553027153015,0.01904468797147274
0.0,0.978177547454834,0.021822489798069
0.0,0.9831861257553101,0.016813868656754494
0.0,0.9806938171386719,0.019306108355522156
0.0,0.9857093095779419,0.01429071743041277
0.0,0.9798561334609985,0.020143868401646614
0.0,0.9826720952987671,0.01732783205807209
0.0,0.9831632971763611,0.016836734488606453
0.0,0.9826887845993042,0.017311163246631622
0.0,0.9830403923988342,0.016959628090262413
0.0,0.9863955974578857,0.013604367151856422
0.0,0.9834116101264954,0.016588415950536728
0.0,0.9837223887443542,0.016277659684419632
0.0,0.9770769476890564,0.0229230634868145
0.0,0.3964560031890869,0.6035439372062683
0.0,0.28611838817596436,0.7138816118240356
0.0,0.23418797552585602,0.7658119797706604
0.0,0.2879736125469208,0.7120264172554016
0.0,0.16317881643772125,0.8368211388587952
0.0,0.2755330502986908,0.7244669795036316
0.0,0.43873652815818787,0.5612635016441345
0.0,0.3417454957962036,0.6582544445991516
0.0,0.832066535949707,0.16793343424797058
0.0,0.93309086561203,0.06690916419029236
0.0,0.8412554264068604,0.15874460339546204
0.0,0.8820891380310059,0.11791078001260757
0.0,0.8661854267120361,0.13381464779376984
0.0,0.9178879261016846,0.08211205154657364
0.0,0.9574626684188843,0.04253731667995453
0.0,0.9204468131065369,0.07955314964056015
0.0,0.9422229528427124,0.057777103036642075
0.0,0.9441341161727905,0.05586593225598335
0.0,0.9843201637268066,0.01567983068525791
0.0,0.9749988317489624,0.02500118501484394
0.0,0.8698281645774841,0.13017185032367706
0.0,0.7933781743049622,0.20662187039852142
0.0,0.9730639457702637,0.026936089619994164
0.0,0.9067248702049255,0.09327506273984909
0.0,0.9018337726593018,0.09816625714302063
0.0,0.9192450046539307,0.08075494319200516
0.0,0.9498520493507385,0.050147928297519684
0.0,0.9726148843765259,0.027385123074054718
0.0,0.9681581258773804,0.031841885298490524
0.0,0.9101962447166443,0.08980376273393631
0.0,0.1821291744709015,0.8178707957267761
0.0,0.08916021138429642,0.910839855670929
0.0,0.09988395124673843,0.9001160264015198
0.0,0.06804949045181274,0.931950569152832
0.0,0.07764305919408798,0.9223569631576538
0.0,0.07259932905435562,0.9274006485939026
0.0,0.10680380463600159,0.893196165561676
0.0,0.09893333911895752,0.9010666608810425
0.0,0.1374700665473938,0.8625299334526062
0.0,0.11807497590780258,0.8819250464439392
0.0,0.06160455197095871,0.9383954405784607
0.0,0.3247705101966858,0.6752294898033142
0.0,0.5321148037910461,0.46788519620895386
0.0,0.6498650908470154,0.3501349091529846
0.0,0.535420298576355,0.464579701423645
0.0,0.22152744233608246,0.7784724831581116
2.0,0.00926537811756134,0.9907346963882446
2.0,0.007994208484888077,0.9920057654380798
2.0,0.1104322224855423,0.8895677924156189
2.0,0.3121715188026428,0.6878284811973572
2.0,0.19802947342395782,0.8019705414772034
2.0,0.4316026270389557,0.5683974027633667
2.0,0.5194175243377686,0.48058247566223145
2.0,0.055143777281045914,0.9448561668395996
2.0,0.012477125972509384,0.9875229001045227
2.0,0.015550521202385426,0.9844494462013245
2.0,0.0078056748025119305,0.9921942949295044
2.0,0.008634477853775024,0.9913655519485474
2.0,0.013967118225991726,0.9860329031944275
2.0,0.009954151697456837,0.9900458455085754
2.0,0.029163463041186333,0.9708365201950073
2.0,0.026586240157485008,0.9734137654304504
2.0,0.01714366301894188,0.9828563332557678
2.0,0.019253598526120186,0.980746328830719
2.0,0.02314402535557747,0.976855993270874
2.0,0.014728240668773651,0.9852718114852905
2.0,0.019532067701220512,0.9804679155349731
2.0,0.012511849403381348,0.9874881505966187
2.0,0.01855936273932457,0.9814406633377075
2.0,0.01970604434609413,0.9802939891815186
2.0,0.014803213998675346,0.9851968288421631
2.0,0.014966277405619621,0.9850336909294128
2.0,0.013496053405106068,0.9865039587020874
2.0,0.017039157450199127,0.9829607605934143
2.0,0.014955456368625164,0.985044538974762
2.0,0.023220326751470566,0.9767796397209167
2.0,0.0153243038803339,0.9846757054328918
2.0,0.010110466741025448,0.9898895621299744
2.0,0.011797484010457993,0.9882025122642517
2.0,0.011524987407028675,0.98847496509552
2.0,0.012818793766200542,0.9871812462806702
2.0,0.01748482510447502,0.9825150966644287
2.0,0.010474501177668571,0.9895254373550415
2.0,0.01416382659226656,0.9858361482620239
2.0,0.014854499138891697,0.9851455688476562
2.0,0.01907043531537056,0.9809296131134033
2.0,0.012239256873726845,0.9877606630325317
2.0,0.016395533457398415,0.9836044907569885
2.0,0.00889141857624054,0.9911085367202759
2.0,0.00898501742631197,0.9910150170326233
2.0,0.009632141329348087,0.9903678894042969
2.0,0.007882477715611458,0.9921175837516785
2.0,0.009643984958529472,0.9903560876846313
2.0,0.011348914355039597,0.9886511564254761
2.0,0.007811275776475668,0.9921886920928955
2.0,0.007016710937023163,0.992983341217041
2.0,0.00869093555957079,0.9913090467453003
2.0,0.00882306881248951,0.991176962852478
2.0,0.010879669338464737,0.989120364189148
2.0,0.012240825220942497,0.9877591729164124
2.0,0.009464098140597343,0.9905359148979187
2.0,0.009553257375955582,0.9904468059539795
2.0,0.01020041387528181,0.9897996187210083
2.0,0.012645806185901165,0.9873542189598083
2.0,0.009552083909511566,0.990447998046875
2.0,0.016592973843216896,0.9834069609642029
2.0,0.009972453117370605,0.9900274872779846
2.0,0.01396856363862753,0.9860314130783081
2.0,0.009890273213386536,0.9901097416877747
2.0,0.018237954005599022,0.9817620515823364
2.0,0.011182238347828388,0.9888178110122681
2.0,0.009606254287064075,0.9903936982154846
2.0,0.0163198783993721,0.9836801886558533
1.0,0.3822425603866577,0.6177574396133423
1.0,0.2916915714740753,0.7083084583282471
1.0,0.2897917926311493,0.7102081775665283
1.0,0.29268407821655273,0.7073158621788025
1.0,0.4173825681209564,0.582617461681366
1.0,0.3103582262992859,0.6896417737007141
1.0,0.3716365098953247,0.6283635497093201
1.0,0.3314696252346039,0.6685303449630737
1.0,0.3903813660144806,0.609618604183197
1.0,0.26902005076408386,0.7309799790382385
1.0,0.40223583579063416,0.5977641344070435
1.0,0.40847542881965637,0.591524600982666
1.0,0.4727650582790375,0.5272349715232849
1.0,0.11113271862268448,0.888867199420929
1.0,0.6485458016395569,0.35145413875579834
1.0,0.4377463459968567,0.5622535943984985
1.0,0.6501694917678833,0.3498305380344391
1.0,0.648015558719635,0.3519844710826874
1.0,0.5704582929611206,0.4295417070388794
1.0,0.3592866361141205,0.6407133936882019
1.0,0.11985877901315689,0.8801411986351013
1.0,0.1532752811908722,0.8467246890068054
1.0,0.3203529715538025,0.6796470880508423
1.0,0.26467570662498474,0.7353243231773376
1.0,0.35962429642677307,0.6403757333755493
1.0,0.4320136606693268,0.5679863095283508
1.0,0.352098673582077,0.6479013562202454
1.0,0.47514399886131287,0.5248560309410095
1.0,0.5010659694671631,0.4989340603351593
1.0,0.3590116500854492,0.6409883499145508
1.0,0.3599178194999695,0.6400821208953857
1.0,0.3606860339641571,0.6393139958381653
1.0,0.4582845866680145,0.5417154431343079
1.0,0.30841299891471863,0.6915870308876038
1.0,0.5890651345252991,0.4109348952770233
1.0,0.4193419814109802,0.5806580781936646
1.0,0.42422565817832947,0.5757743716239929
1.0,0.5273156762123108,0.4726843237876892
0.0,0.989643931388855,0.010356088168919086
0.0,0.9947492480278015,0.005250745918601751
0.0,0.9701151251792908,0.02988486737012863
0.0,0.9832126498222351,0.016787394881248474
0.0,0.9858157634735107,0.014184215106070042
0.0,0.9750511646270752,0.024948783218860626
0.0,0.9949524402618408,0.005047571379691362
0.0,0.9908877611160278,0.009112194180488586
0.0,0.9799430966377258,0.02005685120820999
0.0,0.989015519618988,0.010984497144818306
0.0,0.9861583113670349,0.013841675594449043
0.0,0.9903600215911865,0.009639918804168701
0.0,0.9882251024246216,0.011774962767958641
0.0,0.9892078042030334,0.010792159475386143
0.0,0.9741895794868469,0.025810418650507927
0.0,0.7041686177253723,0.2958313822746277
0.0,0.7921611070632935,0.20783893764019012
0.0,0.8264399170875549,0.17356011271476746
0.0,0.7409864068031311,0.2590135931968689
0.0,0.81512850522995,0.18487146496772766
0.0,0.6224921345710754,0.3775078356266022
0.0,0.5631932616233826,0.4368067979812622
0.0,0.8184301853179932,0.18156985938549042
0.0,0.8994429707527161,0.10055703669786453
0.0,0.9494824409484863,0.05051761120557785
0.0,0.9698123335838318,0.03018762543797493
0.0,0.974891185760498,0.025108829140663147
0.0,0.9628037810325623,0.03719623386859894
0.0,0.975371241569519,0.024628791958093643
0.0,0.9706557393074036,0.029344279319047928
0.0,0.9875609278678894,0.01243908703327179
0.0,0.9752705097198486,0.02472943253815174
0.0,0.9895944595336914,0.010405544191598892
0.0,0.9872138500213623,0.012786087580025196
0.0,0.9644663333892822,0.035533607006073
0.0,0.986294686794281,0.013705272227525711
0.0,0.9719075560569763,0.028092410415410995
0.0,0.9668585658073425,0.033141475170850754
0.0,0.965667724609375,0.03433223068714142
0.0,0.9795488119125366,0.020451223477721214
0.0,0.9875198602676392,0.012480074539780617
0.0,0.981222927570343,0.018777159973978996
0.0,0.9799433350563049,0.02005668543279171
0.0,0.9808275699615479,0.019172413274645805
0.0,0.991678774356842,0.008321159519255161
0.0,0.9815047383308411,0.01849527098238468
0.0,0.9805632829666138,0.01943674311041832
0.0,0.9728705883026123,0.027129415422677994
0.0,0.9800013899803162,0.019998667761683464
0.0,0.983235239982605,0.01676480658352375
0.0,0.971001923084259,0.02899801731109619
0.0,0.9762591123580933,0.0237408634275198
0.0,0.9739684462547302,0.026031581684947014
0.0,0.992223858833313,0.007776150479912758
0.0,0.9908230304718018,0.009176994673907757
0.0,0.9900894165039062,0.009910615161061287
0.0,0.9913915395736694,0.00860841479152441
0.0,0.9828426241874695,0.017157334834337234
0.0,0.9894415140151978,0.010558435693383217
0.0,0.9926692247390747,0.007330737542361021
0.0,0.9867209196090698,0.013279121369123459
0.0,0.9860168099403381,0.013983184471726418
0.0,0.9905746579170227,0.009425402618944645
